0.26364,0.90909,1.6465
0.28182,0.6,6.0909
0.29091,0.33636,1.9697
0.40909,0.17273,3.3434
0.48182,0.25455,1.0808
0.76364,0.32727,1.9697
0.11818,0.79091,1.404
0.74545,0.62727,7.5455
0.39091,0.90909,8.2727
0.3,0.65455,7.1414
0.92727,0.81818,2.1313
0.2,0.95455,6.2525
0.85455,0.55455,1.1616
0.74545,0.78182,8.6768
0.98182,0.31818,4.3939
0.7,0.88182,7.5455
0.10909,0.85455,4.3131
0.60909,0.73636,6.0909
0.52727,0.48182,3.6667
0.66364,0.71818,1.8889
1,0.16364,7.0606
0.50909,0.72727,8.596
0.90909,0.4,4.798
0.39091,0.97273,6.8182
0.8,0.91818,6.0909
0.12727,0.26364,2.9394
0.54545,0.61818,6.4141
0.22727,0.18182,6.5758
0.1,0.96364,2.3737
0.39091,0.48182,9
0.21818,0.84545,7.0606
0.70909,0.95455,7.7879
0.24545,0.19091,8.8384
0.43636,0.40909,2.8586
0.98182,0.45455,1.6465
0.76364,0.21818,5.0404
0.99091,0.20909,9
0.58182,0.72727,7.1414
0.3,0.66364,1.9697
0.59091,0.93636,4.3939
0.87273,0.21818,7.2222
0.89091,0.28182,5.9293
0.26364,0.15455,2.2121
0.62727,0.34545,7.4646
0.57273,0.28182,3.5859
0.57273,0.50909,1.7273
0.27273,0.80909,8.596
0.15455,0.44545,8.2727
0.81818,0.91818,4.3939
0.11818,0.96364,1.4848
0.86364,0.10909,6.6566
0.99091,0.15455,4.6364
0.2,0.71818,6.5758
0.67273,0.91818,6.899
0.6,0.75455,8.4343
0.41818,0.67273,5.8485
0.65455,0.86364,6.5758
0.85455,0.27273,7.6263
0.72727,0.90909,2.1313
0.77273,0.47273,6.1717
0.79091,0.23636,5.9293
0.71818,0.1,8.8384
0.20909,0.57273,8.0303
0.75455,0.85455,8.9192
0.79091,0.61818,8.1919
0.2,0.85455,5.0404
0.4,0.3,8.1919
0.32727,0.77273,4.7172
0.99091,0.76364,3.5859
0.53636,0.80909,2.8586
0.17273,0.10909,8.596
0.59091,0.32727,8.4343
0.97273,0.28182,2.697
0.77273,0.61818,2.1313
0.22727,0.58182,5.6869
0.45455,0.97273,1.0808
0.85455,0.96364,1.2424
0.68182,0.73636,1.7273
0.64545,0.84545,4.9596
0.80909,0.11818,2.7778
0.61818,0.16364,3.3434
0.91818,0.97273,1.8081
0.93636,0.68182,6.9798
0.95455,0.90909,3.3434
0.36364,0.73636,3.101
0.86364,0.35455,4.0707
0.77273,0.7,2.7778
0.61818,0.64545,2.2929
0.54545,0.94545,5.6061
0.5,0.14545,3.9091
0.93636,0.4,1.4848
0.12727,1,7.303
0.83636,0.35455,4.9596
0.25455,0.57273,1.4848
0.26364,0.99091,5.1212
0.87273,0.42727,6.4949
0.63636,0.56364,6.7374
1,0.36364,4.3131
0.69091,0.13636,6.3333
0.29091,0.47273,4.798
0.96364,0.21818,4.5556
0.35455,0.67273,4.3939
0.27273,0.28182,5.9293
0.3,0.41818,8.1919
0.73636,0.63636,3.5051
0.90909,0.83636,7.9495
0.89091,0.43636,7.9495
0.57273,0.90909,4.798
0.36364,0.83636,7.7879
0.1,0.55455,1.2424
0.37273,0.57273,3.9091
0.63636,0.64545,4.6364
0.15455,0.3,7.8687
0.44545,0.69091,5.1212
0.23636,0.46364,6.4141
0.10909,0.71818,2.6162
0.38182,0.46364,4.1515
0.42727,1,6.4141
0.15455,0.58182,5.9293
0.36364,0.23636,8.6768
0.79091,0.78182,5.6061
0.78182,0.33636,6.899
0.63636,0.13636,2.3737
0.41818,0.79091,4.7172
0.85455,0.1,2.4545
0.64545,0.32727,7.9495
0.26364,0.72727,6.0101
0.97273,0.61818,8.9192
0.38182,0.24545,3.6667
0.4,0.56364,1.4848
0.40909,0.98182,1.4848
0.66364,0.17273,3.2626
0.17273,0.89091,2.2121
0.12727,0.89091,7.5455
0.77273,0.12727,7.2222
0.46364,0.86364,3.0202
0.64545,0.3,2.0505
0.91818,0.18182,9
0.62727,0.54545,8.0303
0.49091,0.78182,3.4242
0.83636,0.74545,5.0404
0.61818,0.17273,1.0808
0.85455,0.87273,1.8081
0.6,0.29091,4.3131
0.20909,0.11818,6.5758
0.41818,0.18182,7.3838
0.91818,0.54545,6.6566
0.1,0.35455,6.4949
0.17273,0.3,1.6465
0.43636,0.10909,7.3838
0.74545,0.22727,6.3333
0.17273,0.51818,5.5253
0.79091,0.56364,8.0303
0.67273,0.8,5.202
0.33636,0.94545,3.5051
0.39091,0.75455,5.6869
0.45455,0.76364,4.0707
0.35455,0.53636,1.5657
0.51818,0.96364,7.0606
0.50909,0.38182,3.4242
0.48182,0.81818,5.2828
0.94545,0.5,6.8182
0.92727,0.66364,2.4545
0.28182,0.2,1.5657
0.61818,0.28182,1.6465
0.5,0.67273,5.6061
0.13636,0.61818,7.4646
0.28182,0.79091,1.3232
0.52727,0.33636,7.4646
0.16364,0.55455,8.1111
0.70909,0.71818,5.0404
0.23636,0.76364,7.7071
0.83636,0.39091,4.9596
0.42727,0.69091,9
0.68182,0.69091,6.0101
0.89091,0.3,7.6263
0.96364,0.48182,5.4444
0.40909,0.91818,7.7879
0.83636,0.37273,6.9798
0.52727,0.57273,5.8485
0.20909,0.53636,7.2222
0.58182,0.15455,6.0909
0.55455,0.55455,6.6566
0.95455,0.6,6.1717
0.76364,0.74545,8.2727
0.8,0.23636,3.7475
0.21818,0.82727,4.4747
0.58182,0.81818,8.6768
0.24545,0.29091,3.9899
0.22727,0.62727,7.2222
0.73636,0.45455,5.2828
0.8,0.6,6.4141
0.89091,0.34545,1.8081
0.60909,0.25455,1.404
0.2,0.93636,1.8889
0.64545,0.49091,3.101
0.13636,0.77273,4.4747
0.98182,0.42727,9
0.91818,0.4,2.3737
0.91818,0.15455,2.2121
0.33636,0.7,5.6869
0.65455,0.52727,4.8788
0.96364,0.23636,5.3636
0.47273,0.36364,4.1515
0.12727,0.20909,8.596
0.91818,0.10909,9
0.50909,0.59091,8.5152
0.78182,0.4,2.4545
0.79091,0.37273,7.1414
0.22727,0.48182,5.4444
0.28182,0.77273,7.8687
0.9,0.39091,4.8788
0.71818,0.32727,4.798
0.84545,0.23636,6.9798
0.34545,0.7,4.4747
0.66364,0.16364,1.1616
0.82727,0.53636,3.101
0.19091,0.15455,6.899
0.94545,0.42727,1.4848
0.41818,0.21818,5.6061
0.11818,0.96364,7.7071
0.60909,0.76364,6.3333
0.93636,0.37273,2.0505
0.34545,0.85455,2.5354
0.58182,0.20909,3.9899
0.73636,0.2,6.1717
0.32727,0.85455,8.7576
0.30909,0.3,1.5657
0.31818,0.44545,7.0606
0.5,0.54545,4.5556
0.70909,0.63636,7.9495
0.19091,0.40909,2.2929
0.14545,0.15455,6.3333
0.42727,0.20909,5.0404
0.49091,0.75455,8.5152
0.49091,0.53636,8.1111
0.47273,0.83636,7.2222
0.48182,0.65455,2.0505
0.15455,0.22727,4.7172
0.48182,0.31818,7.4646
0.99091,0.92727,4.3131
0.42727,0.33636,2.2929
0.31818,0.29091,3.4242
0.28182,0.33636,8.4343
0.76364,0.70909,6.8182
0.4,0.63636,5.6869
0.92727,0.23636,4.3939
0.15455,0.41818,4.3131
0.27273,0.51818,5.4444
0.71818,0.61818,7.2222
0.76364,0.54545,4.3939
0.93636,0.36364,8.9192
0.32727,0.25455,8.4343
0.83636,0.94545,6.9798
0.97273,0.18182,8.1111
0.18182,0.34545,3.7475
0.14545,0.63636,3.2626
0.98182,0.68182,6.2525
0.6,0.14545,1.9697
0.53636,0.38182,1.1616
0.49091,0.1,6.6566
0.84545,0.89091,6.7374
0.81818,0.11818,4.2323
0.70909,0.67273,3.5051
0.16364,0.57273,5.2828
0.80909,0.7,6.7374
0.18182,0.66364,1.7273
0.8,0.8,2.0505
0.31818,0.64545,4.7172
0.8,0.22727,4.3131
0.84545,0.27273,4.0707
0.60909,0.19091,8.4343
0.94545,0.34545,1.8081
0.95455,0.59091,7.1414
0.72727,0.75455,2.8586
0.29091,0.71818,5.5253
0.37273,0.41818,2.9394
0.54545,0.75455,3.7475
0.14545,0.89091,7.8687
0.63636,0.6,3.1818
0.30909,0.15455,6.9798
0.26364,0.79091,7.303
0.52727,0.85455,6.4949
0.54545,0.1,1.5657
0.34545,0.80909,5.7677
0.34545,0.97273,1.8889
0.50909,0.50909,6.1717
0.68182,0.85455,5.7677
0.47273,0.62727,5.4444
0.4,0.66364,2.7778
0.23636,0.40909,6.4141
0.33636,0.50909,5.3636
0.98182,0.11818,1.404
0.64545,0.48182,4.798
0.85455,0.79091,3.5051
0.36364,0.16364,7.6263
0.31818,0.85455,5.1212
0.12727,0.90909,1.8889
0.66364,0.49091,2.697
0.55455,0.53636,7.6263
0.67273,0.48182,3.5859
0.56364,0.39091,7.4646
0.7,0.88182,1.2424
0.75455,0.93636,4.0707
0.90909,0.44545,1
0.54545,0.51818,4.1515
0.44545,0.21818,1.8081
0.43636,0.46364,3.3434
0.59091,0.41818,2.2121
0.35455,0.52727,2.697
0.75455,0.32727,5.3636
0.70909,0.48182,5.5253
0.30909,0.20909,2.697
0.58182,0.75455,8.3535
0.45455,0.9,3.8283
0.40909,0.52727,7.3838
0.52727,0.73636,8.3535
0.70909,0.30909,1.9697
0.32727,0.29091,4.9596
0.50909,0.68182,1.5657
0.19091,0.86364,4.5556
0.21818,0.17273,2.2121
0.5,0.62727,5.7677
0.16364,0.48182,1.7273
0.14545,0.77273,7.6263
0.63636,0.60909,7.3838
0.99091,0.31818,4.2323
0.58182,0.10909,8.7576
0.91818,0.53636,6.9798
0.78182,0.28182,4.2323
0.42727,0.13636,4.0707
0.22727,0.98182,8.5152
0.43636,0.64545,1.1616
0.80909,0.50909,1
0.48182,0.18182,7.7071
0.56364,0.1,3.3434
0.55455,0.80909,5.9293
0.20909,0.44545,2.8586
0.14545,0.58182,3.1818
0.43636,0.65455,1.404
0.47273,0.87273,8.8384
0.15455,0.56364,5.8485
0.25455,0.25455,1
1,0.19091,3.8283
1,0.61818,6.9798
0.76364,0.53636,5.2828
0.91818,0.52727,4.798
0.11818,0.26364,8.9192
0.41818,0.77273,2.4545
0.40909,0.40909,8.1919
0.40909,0.30909,1.4848
0.82727,0.22727,3.2626
0.59091,0.3,2.0505
0.68182,0.47273,2.9394
0.7,0.64545,8.6768
0.35455,0.19091,4.0707
0.95455,0.87273,7.7071
0.90909,0.49091,5.202
0.47273,0.99091,2.1313
0.89091,0.55455,3.6667
0.71818,0.52727,8.5152
0.97273,0.65455,6.1717
0.76364,0.92727,4.7172
0.81818,0.52727,8.2727
0.13636,0.14545,4.8788
0.25455,0.90909,7.7879
0.88182,0.82727,2.2929
0.6,0.17273,2.0505
0.4,0.92727,7.0606
0.32727,0.47273,2.6162
0.80909,0.24545,8.6768
0.24545,0.15455,7.1414
0.62727,0.76364,7.1414
0.34545,0.9,6.3333
0.52727,0.42727,1.7273
0.21818,0.28182,5.4444
0.68182,0.63636,6.6566
0.67273,0.33636,2.2929
0.23636,0.19091,3.4242
0.48182,0.67273,5.2828
0.79091,0.88182,2.8586
0.23636,0.42727,1.2424
0.9,0.88182,1.3232
0.56364,0.50909,6.4949
0.72727,0.13636,7.8687
0.21818,0.35455,7.1414
0.62727,0.94545,3.9899
0.65455,0.79091,2.3737
0.13636,0.21818,2.6162
0.20909,0.98182,6.8182
0.50909,0.27273,3.0202
0.87273,0.40909,3.5859
0.68182,0.93636,5.0404
0.14545,0.69091,6.3333
0.96364,0.49091,1.1616
0.75455,0.58182,6.6566
0.27273,0.55455,1.8081
0.13636,0.98182,7.0606
0.78182,0.39091,8.0303
0.82727,0.95455,3.4242
0.9,0.9,1.8889
0.90909,0.99091,2.697
0.89091,0.88182,8.9192
0.53636,0.75455,7.9495
0.62727,0.45455,3.8283
0.66364,0.1,3.7475
0.85455,0.79091,2.6162
0.82727,0.46364,7.6263
0.39091,0.5,1.3232
0.91818,0.38182,7.6263
0.66364,0.41818,6.4949
0.21818,0.12727,5.5253
0.31818,0.7,1
0.27273,0.43636,4.6364
0.48182,0.65455,7.0606
0.62727,0.13636,5.7677
0.17273,0.3,3.1818
0.95455,0.58182,1.8081
0.16364,0.17273,3.101
0.9,0.44545,3.7475
0.32727,0.66364,1.9697
0.73636,0.91818,5.1212
0.57273,0.52727,4.4747
0.78182,0.40909,6.5758
0.3,1,8.2727
0.30909,0.83636,2.4545
0.6,0.71818,1.8889
0.4,0.45455,6.8182
0.73636,0.24545,8.1919
0.85455,0.8,4.1515
0.38182,0.83636,2.7778
0.84545,0.39091,1.5657
0.53636,0.78182,1.2424
0.10909,0.66364,3.5859
0.90909,0.99091,1.0808
0.67273,0.82727,6.1717
0.97273,0.82727,3.9091
0.69091,0.56364,2.7778
0.18182,0.73636,4.5556
0.35455,0.49091,4.4747
0.49091,0.98182,7.5455
0.98182,0.63636,1.6465
0.61818,0.65455,5.8485
0.86364,0.7,5.3636
0.51818,0.64545,4.3939
0.2,0.68182,6.0909
0.75455,0.62727,1.0808
0.6,0.96364,8.5152
0.16364,0.84545,7.0606
0.29091,0.33636,2.7778
0.9,0.14545,2.7778
0.64545,0.71818,3.1818
0.60909,0.58182,8.5152
0.43636,0.88182,2.4545
0.79091,0.8,8.8384
0.38182,0.56364,9
0.21818,0.59091,3.9091
0.2,0.87273,8.1111
0.97273,0.9,3.3434
0.99091,0.5,8.7576
0.27273,0.44545,4.8788
1,0.66364,3.8283
0.20909,0.2,8.7576
0.84545,0.28182,3.2626
0.83636,0.89091,5.202
0.83636,0.13636,6.899
0.81818,0.44545,3.0202
0.99091,0.27273,2.0505
1,0.51818,3.9899
0.43636,0.6,2.7778
0.45455,0.8,8.1919
0.17273,0.12727,7.2222
0.63636,0.67273,7.0606
0.45455,0.21818,4.6364
0.19091,0.5,3.5051
0.1,0.84545,5.5253
0.37273,0.24545,6.2525
0.96364,0.56364,6.0909
0.86364,0.72727,5.3636
0.76364,0.16364,8.9192
0.11818,0.25455,5.8485
0.75455,0.68182,5.1212
0.41818,0.82727,6.4949
0.60909,0.32727,4.5556
0.53636,0.54545,2.7778
0.19091,0.12727,4.3131
0.97273,0.84545,7.7071
0.12727,0.46364,6.2525
0.78182,0.95455,3.6667
0.98182,0.94545,2.8586
1,0.2,4.798
0.65455,1,2.6162
0.93636,0.18182,8.9192
0.49091,0.64545,5.7677
0.10909,0.49091,5.4444
0.44545,0.29091,2.3737
0.51818,0.18182,1.0808
0.41818,0.51818,5.7677
0.88182,0.5,3.1818
0.71818,0.11818,4.7172
0.58182,0.19091,2.4545
0.88182,0.54545,5.5253
0.36364,0.41818,8.6768
0.81818,0.33636,2.2929
0.28182,0.70909,7.3838
0.39091,0.47273,2.697
0.26364,0.82727,5.6869
0.7,0.53636,1.8889
0.44545,0.96364,5.6061
0.57273,0.90909,7.303
0.55455,0.74545,6.4141
0.83636,0.80909,4.5556
0.15455,0.78182,3.4242
0.93636,0.40909,6.4141
0.69091,0.89091,4.3939
0.61818,0.54545,6.0101
0.74545,0.49091,8.0303
0.75455,0.72727,1.4848
0.47273,0.9,5.5253
0.68182,0.57273,7.1414
0.73636,0.97273,2.2929
0.35455,0.2,5.6869
0.18182,0.49091,6.0101
0.29091,0.94545,7.7071
0.4,0.3,6.0101
0.64545,0.36364,6.1717
0.10909,0.95455,7.303
0.1,0.64545,6.899
0.10909,0.82727,6.8182
0.29091,0.46364,4.8788
0.26364,0.62727,3.0202
0.30909,0.10909,1.404
0.86364,0.90909,1.5657
0.49091,0.26364,3.7475
0.13636,0.34545,3.7475
0.42727,0.59091,5.1212
0.39091,0.72727,1.3232
1,0.99091,4.798
0.92727,0.59091,4.3939
0.71818,0.41818,7.7879
0.46364,0.94545,6.4141
0.55455,0.88182,2.6162
0.25455,0.59091,3.9899
0.84545,0.31818,8.0303
0.76364,0.70909,7.303
0.86364,0.36364,5.6061
0.67273,0.17273,7.4646
0.69091,0.80909,1.7273
0.70909,0.71818,6.4141
0.40909,0.3,4.6364
0.90909,0.54545,4.0707
0.88182,0.17273,3.6667
0.37273,0.26364,8.4343
0.94545,0.10909,8.4343
0.58182,0.40909,2.0505
0.25455,0.10909,8.596
0.89091,0.64545,8.8384
0.13636,1,5.6869
0.71818,0.19091,7.303
0.1,0.13636,8.7576
0.13636,0.30909,1.5657
0.70909,0.26364,8.7576
0.74545,0.95455,2.5354
0.49091,0.75455,4.8788
0.13636,0.14545,6.6566
0.6,0.59091,7.7071
0.10909,0.25455,1
0.30909,0.92727,4.6364
0.99091,0.38182,5.6869
0.83636,0.24545,6.5758
0.16364,0.62727,3.9091
0.31818,0.25455,8.2727
0.32727,0.11818,4.4747
0.13636,0.70909,1.7273
0.2,0.7,2.6162
0.36364,0.37273,6.2525
0.55455,0.31818,7.303
0.78182,0.84545,8.3535
0.78182,0.19091,6.0909
0.72727,0.38182,8.6768
0.30909,0.43636,4.5556
0.95455,0.23636,6.0101
0.9,0.74545,6.2525
0.50909,0.97273,5.0404
0.44545,0.5,4.8788
0.54545,0.59091,8.596
0.85455,0.86364,5.2828
0.2,0.14545,1.404
0.87273,0.35455,8.7576
0.29091,0.57273,3.5051
0.11818,0.45455,8.3535
0.20909,0.94545,3.9091
0.29091,0.92727,8.1111
0.26364,0.34545,1.7273
0.75455,0.29091,3.2626
0.67273,0.1,4.4747
0.30909,0.6,5.4444
0.96364,0.75455,7.4646
0.89091,0.78182,6.5758
0.44545,0.79091,6.5758
0.32727,0.52727,3.4242
0.88182,0.26364,1.5657
0.73636,0.82727,6.4141
0.25455,0.42727,4.1515
0.69091,0.11818,1.1616
0.56364,0.67273,8.7576
0.81818,0.1,2.8586
0.19091,0.57273,8.5152
0.61818,0.37273,7.7879
0.34545,0.51818,5.7677
0.79091,0.22727,2.2121
0.71818,0.43636,3.8283
0.11818,0.79091,8.3535
0.21818,0.22727,6.5758
0.24545,0.2,6.2525
0.74545,0.24545,4.1515
0.87273,0.51818,1
0.94545,0.36364,2.6162
0.9,0.81818,7.5455
0.31818,0.66364,2.3737
0.59091,0.9,8.8384
0.22727,0.66364,3.2626
0.68182,0.73636,8.4343
0.28182,0.47273,6.0101
0.3,0.43636,4.5556
0.5,0.81818,8.1919
0.33636,0.74545,2.2121
0.86364,0.95455,5.8485
0.18182,0.98182,3.5859
0.56364,0.74545,2.2121
0.85455,0.25455,7.8687
0.76364,0.35455,2.2121
0.87273,0.73636,5.1212
0.5,0.16364,8.2727
0.98182,0.47273,4.6364
0.7,0.95455,3.101
0.71818,0.61818,6.4949
0.50909,0.34545,3.4242
0.56364,0.26364,2.2929
0.27273,0.96364,8.1919
0.42727,1,1.0808
0.45455,1,6.8182
0.19091,0.14545,6.3333
0.92727,0.8,4.2323
0.79091,0.50909,6.4949
0.8,0.18182,3.3434
0.3,0.71818,3.101
0.36364,0.61818,6.899
0.69091,0.48182,1.8889
0.86364,0.36364,2.4545
0.96364,0.69091,8.3535
0.77273,0.64545,8.8384
0.88182,0.44545,2.3737
0.62727,0.32727,1.1616
0.39091,0.87273,4.2323
0.37273,0.68182,8.6768
0.16364,0.43636,4.3131
0.16364,0.29091,6.9798
0.6,1,1.4848
0.23636,0.54545,5.202
0.1,0.53636,8.1919
0.94545,0.47273,3.9899
